complex_id,complex_nm,trains,station_ct,bcode,stop_lat,stop_lon,tot2007,tot2008,tot2009,tot2010,tot2011,tot2012,tot2013,tot2014,tot2015,tot2016,tot2017,avwkdy07,avwkdy08,avwkdy09,avwkdy10,avwkdy11,avwkdy12,avwkdy13,avwkdy14,avwkdy15,avwkdy16,avwkdy17,avwken07,avwken08,avwken09,avwken10,avwken11,avwken12,avwken13,avwken14,avwken15,avwken16,avwken17,srv_notes,geometry
mn050,42 St-Bryant Pk /5 Av,B D F M 7,2,36061,40.754222,-73.984569,13575482.0,14200488.0,13502111.0,13979224.0,14752187.0,14917245.0,15527439.0,15896805.0,16220605.0,16934142.0,16594289,47175.0,48939.0,46431.0,47741.0,50375.0,51962.0,53222.0,54289.0,55400.0,57793.0,57395,28769.0,31012.0,30667.0,33567.0,35576.0,35250.0,36169.0,37872.0,38673.0,40137.0,37101,,POINT (-73.98456899999998 40.75422199999986)
mn051,47-50 Sts-Rockefeller Center,B D F M,1,36061,40.758663,-73.981329,17628737.0,17477350.0,15977449.0,16517856.0,17466013.0,17091251.0,17759382.0,18236646.0,18469446.0,18086203.0,17471620,61560.0,60818.0,55402.0,56758.0,59979.0,59749.0,61099.0,62693.0,63803.0,62283.0,61478,35830.0,35203.0,34013.0,37500.0,40178.0,39051.0,39972.0,41198.0,40299.0,39633.0,33776,,POINT (-73.98132899999999 40.75866299999988)
mn052,49 St,N R W,1,36061,40.759901,-73.984139,7976466.0,8106715.0,7817461.0,8139011.0,8121552.0,8186576.0,8155010.0,8544694.0,8029988.0,8754627.0,8626669,25410.0,25796.0,24487.0,25284.0,25480.0,25793.0,25356.0,26546.0,25459.0,27077.0,26519,27800.0,27819.0,29016.0,31512.0,30294.0,31697.0,31139.0,32745.0,28130.0,33634.0,34714,,POINT (-73.98413899999998 40.75990099999988)
mn053,5 Av-53 St,E M,1,36061,40.760167,-73.975224,7339012.0,7488443.0,6636192.0,6309404.0,6519696.0,6744422.0,7298061.0,7543062.0,7597212.0,7240517.0,7111270,26411.0,26667.0,24027.0,23239.0,23970.0,24727.0,25939.0,26761.0,26955.0,26566.0,25746,11552.0,12570.0,9567.0,7228.0,7897.0,10344.0,12815.0,13416.0,13438.0,8340.0,10450,,POINT (-73.97522399999998 40.7601669999999)
mn054,5 Av-59 St,N R W,1,36061,40.764811,-73.973347,5589873.0,5865430.0,5582248.0,5770964.0,5893657.0,5941836.0,5927685.0,6155019.0,6017047.0,5929715.0,5367130,17896.0,18894.0,17762.0,18200.0,18797.0,18816.0,18394.0,19245.0,18957.0,18637.0,16871,19000.0,18905.0,19276.0,20820.0,20405.0,22443.0,22737.0,22921.0,21633.0,21376.0,19704,,POINT (-73.97334699999999 40.76481099999987)
mn055,50 St,1,1,36061,40.761728,-73.983849,8227633.0,8042404.0,7477965.0,7465528.0,7647852.0,7927578.0,8074270.0,8450496.0,8266677.0,8157242.0,7751756,27141.0,26187.0,24388.0,24636.0,25062.0,25930.0,26192.0,27251.0,26927.0,26362.0,25932,24314.0,24823.0,23187.0,22083.0,23577.0,26513.0,25883.0,27848.0,26084.0,26277.0,21338,,POINT (-73.98384899999999 40.76172799999986)
mn056,50 St,C E,1,36061,40.762456,-73.985984,5832174.0,6014215.0,5543164.0,5407322.0,5573587.0,5714183.0,6259935.0,6867521.0,6826275.0,6778797.0,6694422,18314.0,18776.0,17395.0,16936.0,17403.0,17892.0,19406.0,20993.0,20828.0,20921.0,20502,21463.0,22225.0,20285.0,19920.0,21213.0,22505.0,24262.0,27942.0,27920.0,26306.0,27120,,POINT (-73.98598399999999 40.76245599999987)
mn057,57 St,F,1,36061,40.763972,-73.97745,4473695.0,4559484.0,4237742.0,4510875.0,4630781.0,4408190.0,4520733.0,4603639.0,4720245.0,4821309.0,4557372,15157.0,15267.0,13939.0,14426.0,15045.0,14743.0,15363.0,15506.0,15725.0,15768.0,15154,11269.0,12013.0,12616.0,15403.0,14776.0,13207.0,11094.0,11907.0,13122.0,14693.0,13057,,POINT (-73.97744999999999 40.76397199999988)
mn058,57 St-7 Av,N Q R W,1,36061,40.764664,-73.980658,8851888.0,9132165.0,8766257.0,8804794.0,8613792.0,8726980.0,8945751.0,9314649.0,9512090.0,9616547.0,11300097,28494.0,29393.0,28121.0,27958.0,27497.0,28044.0,28159.0,29414.0,29976.0,30311.0,35390,29501.0,29795.0,29515.0,31281.0,30018.0,31343.0,32616.0,33579.0,34519.0,34509.0,42436,,POINT (-73.98065799999999 40.76466399999989)
mn059,59 St-Columbus Circle,A B C D 1,2,36061,40.768296,-73.981736,20303125.0,20858197.0,20418815.0,20711058.0,21300892.0,21599586.0,22774421.0,23566961.0,23299666.0,23203443.0,22929203,65507.0,66969.0,65376.0,66058.0,67901.0,69653.0,72236.0,74572.0,73954.0,73836.0,73105,66749.0,68706.0,69035.0,71809.0,74713.0,76520.0,80476.0,84152.0,82220.0,80270.0,79870,,POINT (-73.98173599999998 40.76829599999987)
mn060,66 St-Lincoln Center,1,1,36061,40.77344,-73.982209,7165177.0,7090347.0,6714696.0,6783446.0,7089390.0,7367599.0,7527781.0,7772308.0,7790234.0,7606975.0,7002620,22887.0,22623.0,21496.0,21717.0,22436.0,23305.0,23651.0,24311.0,24631.0,24064.0,22918,24608.0,24079.0,22740.0,23141.0,25773.0,28259.0,27722.0,29160.0,28054.0,27001.0,21674,,POINT (-73.98220899999998 40.77343999999987)
mn061,68 St-Hunter College,6,1,36061,40.768141,-73.96387,10421267.0,10558351.0,10311822.0,10165641.0,10481234.0,10373302.0,10520477.0,10545971.0,10237854.0,10124694.0,6998999,35708.0,36269.0,35323.0,34984.0,36026.0,36109.0,36562.0,36208.0,35640.0,35068.0,24456,24852.0,24032.0,24550.0,23909.0,24888.0,25112.0,22699.0,24694.0,21588.0,22104.0,14682,,POINT (-73.96386999999999 40.76814099999986)
mn062,7 Av,B D E,1,36061,40.762862,-73.981637,4274701.0,4407607.0,4121196.0,4136423.0,4297779.0,4384090.0,4744808.0,5092341.0,5252615.0,5162589.0,5105535,14476.0,14793.0,13887.0,14004.0,14530.0,14922.0,15800.0,16833.0,17356.0,17538.0,17334,10869.0,11516.0,10690.0,10498.0,11128.0,11945.0,13228.0,14772.0,15228.0,12512.0,12818,,POINT (-73.98163700000001 40.76286199999985)
mn063,72 St,1 2 3,1,36061,40.778453,-73.98197,11471075.0,11868122.0,11924279.0,12136784.0,12784301.0,13043031.0,13456906.0,13375012.0,13341361.0,13257766.0,12749746,35330.0,36311.0,36287.0,36900.0,39180.0,40271.0,40853.0,40639.0,40506.0,40450.0,38957,45573.0,47590.0,49356.0,50672.0,52465.0,54346.0,56182.0,55681.0,55779.0,54054.0,52456,,POINT (-73.98196999999999 40.77845299999988)
mn064,72 St,B C,1,36061,40.775594,-73.97641,2567885.0,2750338.0,2670067.0,2760109.0,2787379.0,2832934.0,2942517.0,3015722.0,2979236.0,2921892.0,2799974,8062.0,8532.0,8245.0,8435.0,8679.0,8875.0,9067.0,9361.0,9443.0,9448.0,8803,9437.0,10383.0,10388.0,11304.0,10696.0,11146.0,11601.0,11524.0,10393.0,9285.0,10240,,POINT (-73.97640999999999 40.77559399999986)
mn065,77 St,6,1,36061,40.77362,-73.959874,10734505.0,10954760.0,10762089.0,10819466.0,11163007.0,11109431.0,11167386.0,11454604.0,11014861.0,10927200.0,8276168,35200.0,36182.0,35288.0,35579.0,36607.0,36846.0,37182.0,37521.0,36797.0,36103.0,27584,32905.0,31609.0,32858.0,32841.0,34741.0,35034.0,31629.0,35140.0,30244.0,31824.0,23424,,POINT (-73.95987399999999 40.77361999999989)
mn066,79 St,1,1,36061,40.783934,-73.979917,5548857.0,5285382.0,5148529.0,5113161.0,5330857.0,5292422.0,5438078.0,5601595.0,5534255.0,5371624.0,5102655,16721.0,16345.0,15802.0,15952.0,16276.0,16349.0,16576.0,16987.0,16865.0,16372.0,15698,23837.0,20314.0,20597.0,19277.0,22222.0,22065.0,22409.0,23523.0,22886.0,21987.0,20497,,POINT (-73.979917 40.7839339999999)
mn067,8 St-New York University,R W,1,36061,40.730328,-73.992629,5398289.0,5469490.0,5414133.0,5474109.0,5779126.0,5663358.0,5379647.0,5635598.0,5894747.0,6030544.0,5569352,16443.0,16696.0,16303.0,16759.0,17759.0,17766.0,16597.0,17248.0,17902.0,18305.0,16994,22508.0,22282.0,23452.0,22479.0,23679.0,22455.0,21349.0,23087.0,24844.0,25216.0,23227,,POINT (-73.99262899999998 40.73032799999989)
mn068,81 St-Museum of Natural History,B C,1,36061,40.781433,-73.972143,3885270.0,4073856.0,4034001.0,4063020.0,4116976.0,4232404.0,4477625.0,4561347.0,4584041.0,4517912.0,4328599,12036.0,12484.0,12370.0,12374.0,12685.0,13119.0,13663.0,13935.0,14129.0,14140.0,13313,15097.0,16227.0,16156.0,16794.0,16543.0,17404.0,18407.0,18592.0,18041.0,16569.0,17293,,POINT (-73.97214299999999 40.78143299999989)
mn069,86 St,1,1,36061,40.788644,-73.976218,6244181.0,6096820.0,6040177.0,5910540.0,6128225.0,6219513.0,6333352.0,6519979.0,6464625.0,6359252.0,5988837,19491.0,19354.0,18933.0,18901.0,19269.0,19677.0,19766.0,20221.0,20145.0,19757.0,18882,23623.0,21130.0,22420.0,20182.0,22870.0,23823.0,23929.0,25221.0,24588.0,24228.0,21901,,POINT (-73.97621799999999 40.7886439999999)
mn070,86 St,4 5 6,1,36061,40.779492,-73.955589,18669644.0,19432701.0,18891890.0,19147021.0,19425347.0,19686985.0,20528208.0,20735032.0,20890828.0,20337593.0,14277369,59958.0,61897.0,60254.0,60965.0,62214.0,63550.0,64741.0,65634.0,65948.0,64793.0,45882,63111.0,66932.0,65665.0,67545.0,67526.0,70146.0,74891.0,74502.0,76054.0,70271.0,48187,,POINT (-73.95558899999999 40.77949199999988)
mn071,86 St,B C,1,36061,40.785868,-73.968916,3186744.0,3288494.0,3139359.0,3204204.0,3238616.0,3300644.0,3408922.0,3515551.0,3474343.0,3478317.0,3177707,10779.0,10998.0,10469.0,10572.0,10771.0,11093.0,11236.0,11605.0,11594.0,11809.0,10681,8164.0,8785.0,8689.0,9536.0,9290.0,9680.0,10117.0,10321.0,9597.0,8603.0,8558,,POINT (-73.96891599999998 40.78586799999986)
mn072,96 St,1 2 3,1,36061,40.793919,-73.972323,11285713.0,11464868.0,11019564.0,11526582.0,11784341.0,12108040.0,12582947.0,13108304.0,13008596.0,12700397.0,11948981,35159.0,35682.0,34571.0,35053.0,36550.0,37941.0,38711.0,39254.0,39434.0,38859.0,37043,42981.0,43033.0,40611.0,48168.0,46337.0,48008.0,50175.0,57611.0,54984.0,51360.0,46701,,POINT (-73.97232299999999 40.79391899999988)
mn073,96 St,6,1,36061,40.785672,-73.95107,7229943.0,7470326.0,7391483.0,7458694.0,7753114.0,7708346.0,7785646.0,7958453.0,8294978.0,8004488.0,5576058,24149.0,25033.0,24591.0,24870.0,25848.0,26070.0,26232.0,26529.0,28060.0,26939.0,18983,20022.0,19814.0,20884.0,21020.0,22037.0,21960.0,20498.0,22217.0,21115.0,21033.0,13940,,POINT (-73.95106999999999 40.78567199999988)
mn074,96 St,B C,1,36061,40.791642,-73.964696,2419299.0,2583733.0,2559373.0,2731945.0,2775904.0,2829949.0,2979535.0,3089701.0,3084906.0,3044779.0,2887965,8129.0,8619.0,8530.0,9037.0,9249.0,9514.0,9815.0,10203.0,10365.0,10425.0,9733,6441.0,7004.0,7109.0,8010.0,7877.0,8283.0,8883.0,9061.0,8183.0,7127.0,7663,,POINT (-73.96469599999999 40.79164199999987)
mn075,Astor Place,6,1,36061,40.730054,-73.99107,5761704.0,5877128.0,5522077.0,5623822.0,5571077.0,5535996.0,5775276.0,5751688.0,5447655.0,5271496.0,5245449,17642.0,17927.0,17376.0,17630.0,17632.0,17607.0,17914.0,17803.0,17274.0,16806.0,16377,23553.0,23977.0,20185.0,21114.0,20420.0,21020.0,22486.0,22557.0,19413.0,18199.0,20081,,POINT (-73.99106999999998 40.73005399999987)
mn076,Bowery,J Z,1,36061,40.72028,-73.993915,819021.0,938115.0,1051028.0,1044394.0,991686.0,968629.0,970576.0,1057000.0,1184920.0,1223959.0,1327970,2434.0,2822.0,3084.0,3016.0,2763.0,2746.0,2743.0,3015.0,3325.0,3504.0,3715,3652.0,3960.0,4870.0,5097.0,5402.0,5145.0,4982.0,5320.0,6200.0,6071.0,7018,,POINT (-73.99391499999999 40.7202799999999)
mn077,Bowling Green,4 5,1,36061,40.704817,-74.014065,7373350.0,8149442.0,7931319.0,7770956.0,7793614.0,7990789.0,9081649.0,10261064.0,9153462.0,8870811.0,8234513,25784.0,28094.0,26925.0,26411.0,27015.0,28183.0,30640.0,34830.0,31556.0,31522.0,29395,14776.0,17626.0,19607.0,19271.0,16990.0,17227.0,23531.0,25472.0,20356.0,15072.0,13956,,POINT (-74.01406499999999 40.70481699999987)
mn078,Broad St,J Z,1,36061,40.706476,-74.011056,1764904.0,1866784.0,1795906.0,1636627.0,1473717.0,1315012.0,1436506.0,1662905.0,1834780.0,2064292.0,2056754,6846.0,7199.0,7052.0,6401.0,5746.0,5261.0,5635.0,6525.0,6865.0,7279.0,7130,497.0,592.0,89.0,332.0,277.0,95.0,97.0,101.0,1624.0,3905.0,4549,x,POINT (-74.01105599999998 40.70647599999987)
mn079,Broadway-Lafayette St /Bleecker St,B D F M 6,2,36061,40.725297,-73.996204,10292447.0,10815409.0,10439953.0,11062580.0,11651990.0,11792114.0,12560629.0,12913327.0,12666868.0,12405639.0,11956465,31923.0,33377.0,32489.0,34191.0,36301.0,37283.0,38799.0,40148.0,39724.0,39058.0,37986,40205.0,42350.0,40090.0,43844.0,45388.0,45632.0,49686.0,49789.0,47332.0,45189.0,42746,,POINT (-73.99620399999999 40.72529699999987)
mn080,Brooklyn Bridge-City Hall /Chambers St,4 5 6 J Z,2,36061,40.713065,-74.004131,9998832.0,10696528.0,10669147.0,10783128.0,10681037.0,10650508.0,10721984.0,10938927.0,10481576.0,10059080.0,9360484,34570.0,36656.0,36679.0,36939.0,36350.0,36993.0,36680.0,37160.0,35858.0,34352.0,31804,22298.0,24511.0,24566.0,25987.0,26995.0,26025.0,25612.0,27091.0,24778.0,24004.0,23682,,POINT (-74.00413099999999 40.71306499999987)
mn081,Canal St,1,1,36061,40.722854,-74.006277,1646809.0,1730591.0,1699577.0,1720337.0,1785923.0,1727415.0,1787110.0,1859071.0,1830920.0,1801063.0,1756236,5460.0,5689.0,5526.0,5691.0,5960.0,5854.0,6039.0,6277.0,6275.0,6116.0,5996,4776.0,5129.0,5418.0,5104.0,5068.0,4875.0,4628.0,4838.0,4339.0,4478.0,4333,,POINT (-74.00627699999998 40.72285399999987)
mn082,Canal St,A C E,1,36061,40.720824,-74.005229,5342257.0,5537713.0,5331572.0,5351984.0,5646937.0,5612068.0,5922371.0,6013138.0,6011243.0,5753945.0,5932386,17795.0,18503.0,17858.0,17975.0,18986.0,19097.0,19738.0,19974.0,20103.0,19660.0,19789,15090.0,14975.0,14487.0,14544.0,15297.0,15441.0,16622.0,17158.0,16478.0,13617.0,16742,,POINT (-74.00522899999999 40.72082399999988)
mn083,Canal St,J N Q R W Z 6,4,36061,40.718803,-74.000193,15965933.0,16444588.0,15970032.0,16007057.0,15577018.0,15529659.0,15227139.0,15104077.0,15094135.0,15274896.0,16285516,45505.0,47383.0,46450.0,46435.0,45700.0,45952.0,44696.0,44362.0,44409.0,45030.0,47601,80653.0,79571.0,75908.0,77105.0,73517.0,73859.0,70691.0,69891.0,69347.0,69319.0,76893,,POINT (-74.000193 40.71880299999987)
mn084,Cathedral Pkwy-110 St,1,1,36061,40.803967,-73.966847,4225558.0,4389552.0,4359005.0,4220891.0,4440822.0,4491643.0,4557743.0,4301285.0,4280482.0,4160302.0,3947489,12938.0,13382.0,13277.0,13116.0,13650.0,13870.0,13874.0,13630.0,13444.0,12926.0,12394,17115.0,17845.0,17928.0,16125.0,18005.0,18710.0,18818.0,15081.0,15655.0,15761.0,14588,,POINT (-73.96684699999999 40.80396699999987)
mn085,Cathedral Pkwy-110 St,B C,1,36061,40.800603,-73.958161,1955675.0,2092340.0,2038519.0,2159675.0,2166542.0,2207790.0,2301545.0,2351549.0,2376166.0,2354421.0,2377135,6083.0,6448.0,6309.0,6597.0,6742.0,6933.0,7117.0,7253.0,7490.0,7553.0,7523,7463.0,8130.0,7889.0,8844.0,8375.0,8652.0,8988.0,9270.0,8577.0,7851.0,8562,,POINT (-73.958161 40.80060299999989)
mn086,Central Park North-110 St,2 3,1,36061,40.799075,-73.951822,2364377.0,2428811.0,2537204.0,2532019.0,2724841.0,2808386.0,2932790.0,3110140.0,3188551.0,3147750.0,2963206,7376.0,7678.0,7927.0,8098.0,8472.0,8751.0,9130.0,9559.0,9865.0,9855.0,9233,8903.0,8475.0,9435.0,8509.0,10541.0,11305.0,11087.0,12384.0,12369.0,11542.0,11292,,POINT (-73.95182199999999 40.79907499999989)
mn087,Chambers St,1 2 3,1,36061,40.715478,-74.009266,5240212.0,5501448.0,5867390.0,6273448.0,6554728.0,6603287.0,6755281.0,6973674.0,7054771.0,6948976.0,6459435,18006.0,18949.0,20202.0,21619.0,22683.0,23151.0,23147.0,23862.0,23997.0,23574.0,22419,12303.0,12294.0,13496.0,14659.0,14876.0,15240.0,16085.0,16750.0,17656.0,17555.0,14348,,POINT (-74.00926599999998 40.71547799999988)
mn088,Chambers St /WTC /Park Place,A C E 2 3,3,36061,40.713051,-74.008811,15824723.0,15889622.0,14770515.0,14760127.0,15458781.0,15364366.0,15641210.0,16088983.0,16910084.0,16079624.0,14825863,53900.0,54437.0,51076.0,50671.0,53178.0,53589.0,53426.0,55683.0,57616.0,55038.0,51298,38849.0,36370.0,32414.0,34757.0,36074.0,36362.0,37769.0,34977.0,41206.0,37811.0,33325,,POINT (-74.00881099999998 40.71305099999989)
mn089,Christopher St-Sheridan Sq,1,1,36061,40.733422,-74.002906,3457597.0,3479120.0,3482575.0,3454080.0,3471186.0,3435088.0,3433544.0,3480159.0,3363949.0,3307136.0,3193169,10142.0,10136.0,10016.0,10005.0,10077.0,10068.0,10076.0,10060.0,9898.0,9792.0,9570,16160.0,16402.0,17187.0,16807.0,17016.0,16848.0,16017.0,16989.0,15634.0,14890.0,14050,,POINT (-74.00290599999998 40.73342199999986)
mn090,City Hall,R W,1,36061,40.713282,-74.006978,3081719.0,3205157.0,2974836.0,2790204.0,2627822.0,2094122.0,1560414.0,1151646.0,1828806.0,1977733.0,2258254,10697.0,11107.0,10636.0,9840.0,8954.0,7330.0,5666.0,4344.0,6310.0,6766.0,7731,6633.0,6789.0,4828.0,5468.0,6577.0,4819.0,2167.0,892.0,4077.0,4685.0,5505,x,POINT (-74.00697799999999 40.71328199999987)
mn091,Cortlandt St,1,1,36061,40.711835,-74.012188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,x,POINT (-74.01218799999999 40.71183499999989)
mn092,Cortlandt St,R W,1,36061,40.710668,-74.011029,0.0,0.0,125457.0,1130741.0,1640638.0,2062289.0,1601732.0,1500040.0,2713532.0,4270036.0,6101278,0.0,0.0,347.0,3361.0,4745.0,6393.0,5497.0,5393.0,8549.0,12868.0,19058,0.0,0.0,665.0,5081.0,8028.0,8372.0,3626.0,2365.0,9733.0,18064.0,23129,x,POINT (-74.01102899999999 40.71066799999987)
mn093,Delancey St /Essex St,F J M Z,2,36061,40.718315,-73.987437,5833377.0,6203633.0,6297228.0,6745791.0,7172867.0,7280936.0,7759914.0,7909365.0,8226975.0,8458101.0,8128719,18016.0,19078.0,19380.0,20798.0,22127.0,22846.0,23691.0,24154.0,24902.0,25625.0,24993,22964.0,24423.0,25036.0,26722.0,28903.0,28830.0,31807.0,32364.0,34843.0,35416.0,32713,,POINT (-73.98743699999999 40.71831499999987)
mn094,Dyckman St,1,1,36061,40.860531,-73.925536,2370738.0,2507617.0,2406407.0,2237661.0,1212678.0,1231954.0,2094538.0,2298848.0,2317843.0,2410021.0,2329753,7235.0,7482.0,7248.0,7092.0,4025.0,3795.0,6564.0,7112.0,7233.0,7297.0,7231,9695.0,10922.0,10229.0,7861.0,3462.0,5184.0,7683.0,8877.0,8645.0,10010.0,9052,x,POINT (-73.92553599999998 40.86053099999987)
mn095,Dyckman St,A,1,36061,40.865491,-73.927271,1837484.0,1697915.0,1681370.0,1931287.0,2326780.0,2344316.0,2112706.0,2158170.0,2244154.0,2135271.0,2165366,5914.0,5778.0,5579.0,5935.0,7088.0,7375.0,6557.0,6687.0,6831.0,6874.0,6739,6068.0,3946.0,4759.0,7773.0,9753.0,9142.0,8140.0,8366.0,9296.0,6925.0,8253,,POINT (-73.92727099999999 40.86549099999986)
mn096,East Broadway,F,1,36061,40.713715,-73.990173,4149390.0,4281913.0,4042581.0,4001149.0,4057707.0,4021679.0,4208654.0,4379909.0,4576662.0,4752739.0,4458909,12964.0,13321.0,12783.0,12779.0,12993.0,13052.0,13276.0,13720.0,14228.0,14654.0,14365,15436.0,15945.0,14319.0,13593.0,13851.0,13734.0,15077.0,16041.0,17418.0,18482.0,14803,,POINT (-73.99017299999998 40.71371499999987)
mn097,Franklin St,1,1,36061,40.719318,-74.006886,1704179.0,1740043.0,1660670.0,1719780.0,1777323.0,1714218.0,1703889.0,1745841.0,1731354.0,1782203.0,1700180,5846.0,5857.0,5596.0,5804.0,5998.0,5931.0,5825.0,5867.0,5825.0,5984.0,5809,4012.0,4512.0,4365.0,4549.0,4718.0,4279.0,4093.0,4656.0,4617.0,4762.0,4171,,POINT (-74.00688599999998 40.71931799999989)
mn098,Fulton St,A C J Z 2 3 4 5,4,36061,40.710197,-74.007691,18924944.0,19813040.0,18845513.0,18303963.0,17971983.0,17868334.0,18721694.0,20102397.0,21671684.0,25162937.0,26838473,66293.0,68975.0,65635.0,64287.0,63203.0,62779.0,64461.0,69444.0,74676.0,85440.0,91771,37889.0,40273.0,39214.0,36149.0,35143.0,40109.0,42662.0,44299.0,48634.0,61805.0,64620,x,POINT (-74.00769099999998 40.71019699999988)
mn099,Grand Central-42 St,S 4 5 6 7,3,36061,40.751776,-73.976848,42981811.0,44600738.0,42002971.0,41903210.0,42795505.0,42984249.0,44893301.0,46074652.0,46737564.0,46121509.0,44928488,149224.0,153747.0,144904.0,144350.0,147644.0,150266.0,153861.0,157899.0,160294.0,158580.0,154711,92009.0,97748.0,94001.0,95946.0,97284.0,99936.0,105452.0,108091.0,109137.0,104291.0,103578,,POINT (-73.97684799999999 40.75177599999987)
mn100,Grand St,B D,1,36061,40.718267,-73.993753,7562391.0,7916118.0,7767488.0,7746428.0,7770139.0,7658249.0,7994060.0,8131543.0,8010864.0,7942505.0,7653408,22310.0,23333.0,23266.0,23304.0,23284.0,23406.0,23770.0,24153.0,24281.0,24649.0,24460,34492.0,35725.0,33620.0,33065.0,34181.0,32714.0,35565.0,36238.0,33632.0,29977.0,26192,,POINT (-73.99375299999998 40.71826699999986)
mn101,Harlem-148 St,3,1,36061,40.82388,-73.93647,925233.0,973522.0,1003481.0,989568.0,1101666.0,1110842.0,1171372.0,1209633.0,1269910.0,1220407.0,1209846,3154.0,3285.0,3266.0,3277.0,3553.0,3616.0,3790.0,3952.0,4096.0,4017.0,3899,2253.0,2440.0,3145.0,2826.0,3670.0,3786.0,3777.0,3745.0,4157.0,3597.0,4025,,POINT (-73.93646999999999 40.82387999999986)
mn102,Houston St,1,1,36061,40.728251,-74.005367,3840225.0,3905755.0,3910500.0,3966857.0,4225089.0,4287926.0,4510538.0,4562690.0,4377409.0,4375993.0,4326280,13606.0,13705.0,13606.0,13908.0,14814.0,15247.0,15736.0,15878.0,15286.0,15333.0,15283,7041.0,7526.0,8293.0,8112.0,8587.0,8851.0,9365.0,9686.0,9088.0,8717.0,8341,,POINT (-74.00536699999999 40.72825099999988)
mn103,Inwood-207 St,A,1,36061,40.868072,-73.919899,2537715.0,2375232.0,2413925.0,2747423.0,3079573.0,2795992.0,2897438.0,2981271.0,3068931.0,2904915.0,2954523,8121.0,8156.0,8113.0,8202.0,8888.0,8717.0,8866.0,9136.0,9317.0,9350.0,9217,8643.0,5196.0,6361.0,12380.0,15361.0,11333.0,11856.0,12130.0,12944.0,9526.0,11110,,POINT (-73.91989899999999 40.86807199999988)
mn104,Lexington Av /59 St,N R W 4 5 6,2,36061,40.762526,-73.967967,19296354.0,20053574.0,18924005.0,19553597.0,20377141.0,20628942.0,21282767.0,21557198.0,21407792.0,21000635.0,17888188,62657.0,65013.0,61403.0,63138.0,65855.0,67478.0,67841.0,69332.0,68988.0,67684.0,58467,62068.0,63679.0,60767.0,64849.0,67744.0,69374.0,74118.0,72247.0,71184.0,68953.0,56014,,POINT (-73.96796699999999 40.76252599999989)
mn105,Lexington Av-53 St /51 St,E M 6,2,36061,40.757552,-73.969055,20523760.0,20475053.0,18618358.0,18025148.0,18948032.0,19280036.0,20262110.0,20513370.0,20479923.0,19929405.0,18940774,71048.0,70667.0,64389.0,62774.0,66045.0,67821.0,69973.0,70606.0,70686.0,69750.0,66118,45187.0,44690.0,40990.0,38040.0,40172.0,42957.0,45260.0,46802.0,45716.0,39505.0,39678,,POINT (-73.96905499999998 40.75755199999986)
mn106,Lexington Av-63 St,F Q,1,36061,40.764629,-73.966113,3807931.0,3951573.0,3989743.0,4889704.0,4722939.0,4566850.0,4462467.0,4479963.0,4718159.0,5033950.0,6389408,12991.0,13488.0,13425.0,15816.0,15616.0,15639.0,15404.0,15493.0,16098.0,16988.0,20893,9238.0,9275.0,10576.0,16221.0,13981.0,12191.0,9928.0,9863.0,11517.0,13089.0,20030,x,POINT (-73.96611299999999 40.76462899999988)
mn107,Marble Hill-225 St,1,1,36061,40.874561,-73.909831,1782958.0,1907845.0,1851554.0,1769012.0,1476489.0,1721707.0,1725406.0,1846582.0,1809998.0,1777035.0,1726646,5434.0,5718.0,5586.0,5570.0,4758.0,5380.0,5456.0,5766.0,5732.0,5636.0,5473,7304.0,8177.0,7821.0,6336.0,4845.0,6846.0,6079.0,6879.0,6343.0,6137.0,6168,x,POINT (-73.90983099999998 40.87456099999987)
mn108,Prince St,R W,1,36061,40.724329,-73.997702,4827910.0,4971704.0,4856796.0,5146546.0,5603783.0,5508110.0,5209433.0,5311765.0,5386641.0,5314922.0,4990346,13849.0,14330.0,13834.0,14826.0,16223.0,16344.0,15261.0,15404.0,15597.0,15424.0,14400,24200.0,24252.0,24729.0,25339.0,27581.0,25952.0,24428.0,25668.0,26154.0,25371.0,24575,,POINT (-73.99770199999999 40.72432899999988)
mn109,Rector St,1,1,36061,40.707513,-74.013783,1992921.0,2281857.0,2331905.0,2366733.0,2636681.0,3055453.0,3398383.0,3393420.0,3042815.0,2805381.0,2861772,7386.0,8072.0,7983.0,8165.0,8902.0,10065.0,11323.0,10869.0,10625.0,9788.0,9453,2082.0,4008.0,5463.0,5285.0,6852.0,9776.0,9328.0,11503.0,6098.0,5566.0,8509,,POINT (-74.013783 40.70751299999986)
mn110,Rector St,R W,1,36061,40.70722,-74.013342,3023850.0,3051759.0,2662135.0,2463933.0,2413512.0,2053706.0,1524110.0,1116833.0,1896968.0,2038348.0,2213971,10296.0,10479.0,9487.0,8588.0,8083.0,6912.0,5362.0,4127.0,6157.0,6524.0,7092,7443.0,6937.0,4427.0,5276.0,6669.0,5985.0,2917.0,1252.0,6066.0,6972.0,7654,x,POINT (-74.01334199999998 40.70721999999986)
